short_id,openalex_id,publication_year,publication_date,title,doi,source,type,cited_by_count,pdf_status,pdf_url,fulltext_screen_status,fulltext_exclusion_reason,low_baseline_arousal_class,repeated_use_class,habituation_class,eligibility_tier,extracted_evidence_status,batch_id,notes,last_updated_utc
W2028296191,https://openalex.org/W2028296191,2003,2003-09-10,Avoiding adverse outcomes when faced with ‘difficulty with ventilation’,https://doi.org/10.1046/j.1365-2044.2003.03450.x,Anaesthesia,editorial,20,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1046/j.1365-2044.2003.03450.x,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B011,triage:B011; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B011_final; note=ventilation_editorial,2026-02-14T17:14:40+00:00
W2033160906,https://openalex.org/W2033160906,2003,2003-01-01,Mathematical models of sleep regulation,https://doi.org/10.2741/1064,Frontiers in bioscience,review,356,downloaded,https://article.imrpress.com/bri/Landmark/articles/pdf/Landmark1064.pdf,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=sleep_regulation_models_background,2026-02-14T17:14:40+00:00
W2057444194,https://openalex.org/W2057444194,2003,2003-03-26,Fitness and Cognition: Encouraging Findings and Methodological Considerations for Future Work,https://doi.org/10.1046/j.1532-5415.2003.51170.x,Journal of the American Geriatrics Society,letter,14,downloaded,https://doi.org/10.1046/j.1532-5415.2003.51170.x,exclude,not_primary_study_or_high_value_review,,,,,not_applicable,B011,triage:B011; conf=0.85; method=pypdf; doi=yes; title_match=1.00; manual_qa=B011_final; note=editorial_letter,2026-02-14T17:14:40+00:00
W1496048461,https://openalex.org/W1496048461,2002,2002-10-01,Central and peripheral effects of sustained caffeine use: tolerance is incomplete,https://doi.org/10.1046/j.1365-2125.2002.01681.x,British Journal of Clinical Pharmacology,article,49,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1046/j.1365-2125.2002.01681.x,include,,A4_general_adults_unscreened,D2_repeated_weekplus,H2_tested_habituation,T2_context,qa_passed,B011,triage:B011; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=sustained_caffeine_1wk_tolerance_incomplete_alertness_vigilance_RT; extract:E003; qa:E003_pass; evidence_rows=4,2026-02-14T19:19:19+00:00
W1871449731,https://openalex.org/W1871449731,2002,2002-01-01,Can Pain‐Related Fear Be Reduced? The Application of Cognitive‐Behavioural Exposure in Vivo,https://doi.org/10.1155/2002/493463,Pain Research and Management,article,145,unresolved,https://downloads.hindawi.com/journals/prm/2002/493463.pdf,exclude,full_text_unavailable,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=0.89; manual_qa=B011_final; note=pdf_mismatch=Policy_Framework_Generative_AI_2024_moved_to_trash,2026-02-14T17:14:40+00:00
W1985132815,https://openalex.org/W1985132815,2002,2002-09-04,Sleep Loss and Fatigue in Residency Training,https://doi.org/10.1001/jama.288.9.1116,JAMA,review,409,downloaded,https://doi.org/10.1001/jama.288.9.1116,include,,AX_review_or_mixed_population,,,T2_context,todo,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=review_sleep_loss_fatigue_residency_training_countermeasures,2026-02-14T17:14:40+00:00
W2029004540,https://openalex.org/W2029004540,2002,2002-01-01,Circadian-Based New Technologies for Night Workers.,https://doi.org/10.2486/indhealth.40.223,Industrial Health,review,26,downloaded,https://www.jstage.jst.go.jp/article/indhealth1963/40/3/40_3_223/_pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=review_circadian_based_technologies_night_workers_light_melatonin_scheduling,2026-02-14T17:14:40+00:00
W2110591660,https://openalex.org/W2110591660,2002,2002-11-01,Fatigue in Anesthesia,https://doi.org/10.1097/00000542-200211000-00035,Anesthesiology,review,169,unresolved,https://pubs.asahq.org/anesthesiology/article-pdf/97/5/1281/406977/0000542-200211000-00035.pdf,exclude,full_text_unavailable,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=pdf_mismatch=Compassion_Fatigue_in_Anesthesia_Employees_2022_moved_to_trash,2026-02-14T17:14:40+00:00
W2141020767,https://openalex.org/W2141020767,2002,2002-02-01,Identifying some determinants of “jet lag” and its symptoms: a study of athletes and other travellers,https://doi.org/10.1136/bjsm.36.1.54,British Journal of Sports Medicine,article,116,downloaded,https://bjsm.bmj.com/content/bjsports/36/1/54.full.pdf,exclude,no_intervention_evaluated,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=observational_jet_lag_determinants,2026-02-14T17:14:40+00:00
W2058265967,https://openalex.org/W2058265967,2001,2001-01-01,Adaptation to Night Shifts and Synchronisation Processes of Night Workers,https://doi.org/10.2114/jpa.20.215,Journal of PHYSIOLOGICAL ANTHROPOLOGY and Applied Human Science,review,16,downloaded,https://www.jstage.jst.go.jp/article/jpa/20/4/20_4_215/_pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=review_night_shift_adaptation_synchronization_countermeasures_light_melatonin_naps,2026-02-14T17:14:40+00:00
W2125840381,https://openalex.org/W2125840381,1999,1999-03-01,The influence of physical activity on mental well-being,https://doi.org/10.1017/s1368980099000567,Public Health Nutrition,review,1373,downloaded,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/3C363AEECE5C8CAC490A585BA29E6BF8/S1368980099000567a.pdf/div-class-title-the-influence-of-physical-activity-on-mental-well-being-div.pdf,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B011,triage:B011; conf=0.95; method=pypdf; doi=yes; title_match=0.83; manual_qa=B011_final; note=mental_wellbeing_physical_activity_review,2026-02-14T17:14:40+00:00
W2066441808,https://openalex.org/W2066441808,1998,1998-06-01,"Circadian rhythms, athletic performance, and jet lag.",https://doi.org/10.1136/bjsm.32.2.101,British Journal of Sports Medicine,review,108,downloaded,https://bjsm.bmj.com/content/bjsports/32/2/101.full.pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=review_jet_lag_strategies_light_melatonin_naps_performance,2026-02-14T17:14:40+00:00
W2158979070,https://openalex.org/W2158979070,1997,1997-10-01,Rotating Shiftwork Schedules: Can We Enhance Physician Adaptation to Night Shifts?,https://doi.org/10.1111/j.1553-2712.1997.tb03658.x,Academic Emergency Medicine,article,129,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1553-2712.1997.tb03658.x,include,,A2_structural_proxy_low_arousal,D3_repeated_monthplus,H0_not_tested,T1_core,qa_passed,B011,triage:B011; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B011_final; note=double_blind_crossover_field_trial_EP_night_shift_intervention_package_1mo_each_PVT_alertness_sleep; extract:E001; qa:E001_pass; evidence_rows=1,2026-02-14T18:22:02+00:00
W1600050350,https://openalex.org/W1600050350,1996,1996-05-01,"Conditioned and Unconditioned Stimuli Increase Frontal Cortical and Hippocampal Acetylcholine Release: Effects of Novelty, Habituation, and Fear",https://doi.org/10.1523/jneurosci.16-09-03089.1996,Journal of Neuroscience,article,328,downloaded,https://www.jneurosci.org/content/jneuro/16/9/3089.full.pdf,exclude,wrong_domain,,,,,not_applicable,B011,triage:B011; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=non_human_neurochemistry_study,2026-02-14T17:14:40+00:00
W2561204681,https://openalex.org/W2561204681,1994,1994-01-01,"Effects of Caffeine Consumption on Cardiovascular Indices, Attention, Task Performance, and Memory Retention in Children",,ScholarWorks - WMU (Western Michigan University),article,0,downloaded,https://scholarworks.wmich.edu/cgi/viewcontent.cgi?article=2841&context=dissertations,exclude,population_not_adult,,,,,not_applicable,B011,triage:B011; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=children_caffeine_dissertation,2026-02-14T17:14:40+00:00
W88608239,https://openalex.org/W88608239,1992,1992-11-01,Caffeine Use as a Model of Acute and Chronic Insomnia,https://doi.org/10.1093/sleep/15.6.526,SLEEP,article,231,unresolved,https://academic.oup.com/sleep/article-pdf/15/6/526/8697623/sleep-15-6-526.pdf,exclude,full_text_unavailable,,,,,not_applicable,B011,triage:B011; conf=0.75; method=pypdf; doi=no; title_match=0.80; manual_qa=B011_final; note=pdf_mismatch=COERS_robotic_surgery_program_doc_moved_to_trash,2026-02-14T17:14:40+00:00
W2053469459,https://openalex.org/W2053469459,1990,1990-01-01,Psychological and psychophysiological effects of shift work.,https://doi.org/10.5271/sjweh.1819,Scandinavian Journal of Work Environment & Health,review,294,downloaded,https://www.sjweh.fi/download.php?abstract_id=1819&file_nro=1,exclude,no_intervention_evaluated,,,,,not_applicable,B011,triage:B011; conf=0.95; method=pypdf; doi=yes; title_match=1.00; manual_qa=B011_final; note=shift_work_effects_narrative_no_intervention_eval,2026-02-14T17:14:40+00:00
W2151021202,https://openalex.org/W2151021202,1989,1989-01-01,Improving aerobic capacity in healthy older adults does not necessarily lead to improved cognitive performance.,https://doi.org/10.1037//0882-7974.4.3.307,Psychology and Aging,article,140,downloaded,https://doi.org/10.1037//0882-7974.4.3.307,exclude,outcome_not_tonic_arousal_or_vigilance,,,,,not_applicable,B011,triage:B011; conf=0.65; method=pypdf; doi=no; title_match=1.00; manual_qa=B011_final; note=exercise_training_cognition_not_arousal,2026-02-14T17:14:40+00:00
W2903306049,https://openalex.org/W2903306049,2018,2018-12-02,Interventions to Improve Gait in Older Adults with Cognitive Impairment: A Systematic Review,https://doi.org/10.1111/jgs.15660,Journal of the American Geriatrics Society,review,49,unresolved,https://doi.org/10.1111/jgs.15660,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2580112888,https://openalex.org/W2580112888,2017,2017-07-20,Effect of Green Tea Phytochemicals on Mood and Cognition,https://doi.org/10.2174/1381612823666170105151800,Current Pharmaceutical Design,review,64,unresolved,https://research.wur.nl/en/publications/effect-of-green-tea-phytochemicals-on-mood-and-cognition,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2608438083,https://openalex.org/W2608438083,2017,2017-04-28,"0083 IMPACT OF A SINGLE WEEK OF SLEEP EXTENSION ON PERFORMANCE, MOOD, AND NUTRITION AMONG FEMALE COLLEGE TRACK ATHLETES",https://doi.org/10.1093/sleepj/zsx050.082,SLEEP,article,5,unresolved,https://doi.org/10.1093/sleepj/zsx050.082,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2515420911,https://openalex.org/W2515420911,2016,2016-08-30,A novel sleep optimisation programme to improve athletes’ well‐being and performance,https://doi.org/10.1080/17461391.2016.1221470,European Journal of Sport Science,article,82,unresolved,https://doi.org/10.1080/17461391.2016.1221470,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W1544235619,https://openalex.org/W1544235619,2015,2015-03-01,Cognitive plasticity in older adults: effects of cognitive training and physical exercise,https://doi.org/10.1111/nyas.12682,Annals of the New York Academy of Sciences,review,295,unresolved,https://doi.org/10.1111/nyas.12682,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W1509444710,https://openalex.org/W1509444710,2014,2014-04-01,Effects of extended sleep on female athlete's performance and nutrition (633.2),https://doi.org/10.1096/fasebj.28.1_supplement.633.2,The FASEB Journal,article,1,unresolved,https://doi.org/10.1096/fasebj.28.1_supplement.633.2,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2079261072,https://openalex.org/W2079261072,2014,2014-10-01,Influence of energy drink ingredients on mood and cognitive performance,https://doi.org/10.1111/nure.12148,Nutrition Reviews,review,46,unresolved,https://academic.oup.com/nutritionreviews/article-pdf/72/suppl_1/48/24104411/nutritionreviews72-0048.pdf,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W4245764378,https://openalex.org/W4245764378,2011,2011-03-01,Diagnosis and Management of Common Sleep Problems in Children,https://doi.org/10.1542/pir.32.3.91,Pediatrics in Review,article,31,unresolved,https://doi.org/10.1542/pir.32.3.91,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W4238304734,https://openalex.org/W4238304734,2009,2009-03-01,Banking Sleep: Realization of Benefits During Subsequent Sleep Restriction and Recovery,https://doi.org/10.5665/sleep/32.3.311,SLEEP,article,13,unresolved,https://academic.oup.com/sleep/article-pdf/32/3/311/7394021/sleep-32-3-311.pdf,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2025939685,https://openalex.org/W2025939685,2007,2007-02-19,Central Nervous System Dysfunction after Noncardiac Surgery and Anesthesia in the Elderly,https://doi.org/10.1097/00000542-200703000-00026,Anesthesiology,review,196,unresolved,https://pubs.asahq.org/anesthesiology/article-pdf/106/3/622/363577/0000542-200703000-00026.pdf,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2124601048,https://openalex.org/W2124601048,2006,2006-02-01,Separation Anxiety Disorder and School Refusal in Children and Adolescents,https://doi.org/10.1542/pir.27-2-56,Pediatrics in Review,review,28,unresolved,https://doi.org/10.1542/pir.27-2-56,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W4245510401,https://openalex.org/W4245510401,2006,2006-02-01,Separation Anxiety Disorder and School Refusal in Children and Adolescents,https://doi.org/10.1542/pir.27.2.56,Pediatrics in Review,article,13,unresolved,https://doi.org/10.1542/pir.27.2.56,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W104006745,https://openalex.org/W104006745,2000,2000-05-01,Hormonal and pharmacological manipulation of the circadian clock: recent developments and future strategies.,,PubMed,article,38,unresolved,https://pubmed.ncbi.nlm.nih.gov/10809190,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W2003514275,https://openalex.org/W2003514275,2000,2000-08-01,The Need for a Knowledge System in Sleep and Chronobiology,https://doi.org/10.1097/00001888-200008000-00013,Academic Medicine,article,18,unresolved,https://doi.org/10.1097/00001888-200008000-00013,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W9043168,https://openalex.org/W9043168,1996,1996-11-01,Objective assessment of sleep and alertness in medical house staff and the impact of protected time for sleep.,,PubMed,article,90,unresolved,https://pubmed.ncbi.nlm.nih.gov/9122559,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
W199265227,https://openalex.org/W199265227,1992,1992-01-01,Age-Related Differences in Recovery from Simulated Jet Lag,https://doi.org/10.1093/sleep/15.1.28,SLEEP,article,123,unresolved,https://academic.oup.com/sleep/article-pdf/15/1/28/13659443/sleep-15-1-28.pdf,exclude,full_text_unavailable,,,,,not_applicable,B012,manual_qa=B012_final; note=unresolved_closeout_no_pdf_to_screen,2026-02-14T17:21:01+00:00
